235,5,Plaques de plâtre (type Fermacell®),2,0,0.34,1150,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
236,5,Sables et graviers,11,1,2,1950,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
237,5,Mortier à base de ciment ou de chaux (très lourd),2,1,1.8,2000,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
238,5,Mortier à base de ciment ou de chaux (lourd),2,1,1.3,1900,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
239,5,Mortier à base de ciment ou de chaux (lourd),2,1,0.9,1620,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
240,5,Mortier à base de ciment ou de chaux (lourd),2,1,0.63,1220,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
241,5,Mortier à base de ciment ou de chaux (moyen),2,1,0.35,750,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
242,5,Enduits sable-ciment courants,2,1,1.15,1900,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
243,5,Bâtards chaux naturelle-ciment,2,1,0.85,1800,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
244,5,Enduits sable-chaux naturelle courants,2,1,0.68,1600,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
245,5,Enduits sable-plâtre,2,1,0.63,1500,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
246,5,Enduits terre courants (sable/terre argileuse),2,1,0.8,1750,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
247,5,Enduits terre allégé (idem + fibres),2,1,0.33,1050,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
248,5,"Enduits ""chanvre-chaux""",2,1,0.18,800,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
249,3,Enduits isolants,2,1,0.05,320,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
250,5,Argile ou limon,11,1,1.5,1500,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
251,5,"Pisé, bauge, bétons de terre",11,1,1.1,1880,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
252,5,Briques de terre crue,11,1,0.8,1700,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
253,5,Briques de terre crue allégées,11,1,0.4,1100,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
254,5,Panneaux de terre-roseaux,2,1,0.18,650,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
255,5,Béton de copeaux de bois,2,1,0.16,550,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
